STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,avg_mar,county,state,fips
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/11/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/12/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/13/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/14/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/15/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/16/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/17/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/18/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/19/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/20/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/21/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/22/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/23/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/24/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/25/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/26/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/27/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/28/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/29/20,,,,,
US1HIKI0005,"KAPAA 1.4 W, HI US",22.093611,-159.375833,138.7,3/30/20,,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/1/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/2/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/3/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/4/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/5/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/6/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/7/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/8/20,65,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/9/20,65,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/10/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/11/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/12/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/13/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/14/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/15/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/16/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/17/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/18/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/19/20,71,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/20/20,73,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/21/20,70,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/22/20,69,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/23/20,68,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/24/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/25/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/26/20,66,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/27/20,65,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/28/20,68,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/29/20,68,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/30/20,67,,,,
USR0000HMAH,"MAKAHA RIDGE HAWAII, HI US",22.1306,-159.7153,545,3/31/20,67,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/1/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/2/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/3/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/4/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/5/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/6/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/7/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/8/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/9/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/10/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/11/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/12/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/13/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/14/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/15/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/16/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/17/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/18/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/19/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/20/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/21/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/22/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/23/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/24/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/25/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/26/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/27/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/28/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/29/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/30/20,,,,,
US1HIKI0020,"KOLOA 2.1 SSE, HI US",21.878788,-159.451827,12.2,3/31/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/1/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/2/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/3/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/4/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/5/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/6/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/7/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/8/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/9/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/10/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/11/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/12/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/13/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/16/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/17/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/18/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/19/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/20/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/21/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/22/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/23/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/24/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/25/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/26/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/27/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/28/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/29/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/30/20,,,,,
US1HIKI0021,"ANAHOLA 2.8 N, HI US",22.186885,-159.323565,73.8,3/31/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/2/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/3/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/4/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/5/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/9/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/10/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/11/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/12/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/13/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/16/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/17/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/18/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/19/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/20/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/23/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/24/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/25/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/26/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/27/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/30/20,,,,,
USC00514742,"KOLOA 936, HI US",21.90861,-159.46139,73.2,3/31/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/2/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/3/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/4/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/5/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/6/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/9/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/10/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/11/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/12/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/13/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/16/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/17/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/18/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/19/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/20/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/23/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/24/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/25/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/26/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/27/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/30/20,,,,,
USC00515710,"MAHAULEPU 941.1, HI US",21.8999,-159.4211,24.4,3/31/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/2/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/3/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/4/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/5/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/6/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/9/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/10/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/11/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/12/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/13/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/16/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/17/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/18/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/20/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/24/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/25/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/26/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/27/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/30/20,,,,,
USC00515864,"MAKAWELI 965, HI US",21.91889,-159.62778,42.7,3/31/20,,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/1/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/2/20,70,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/3/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/4/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/5/20,72,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/6/20,72,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/7/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/8/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/9/20,69,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/10/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/11/20,69,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/12/20,68,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/13/20,69,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/14/20,70,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/15/20,72,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/16/20,72,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/17/20,69,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/18/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/19/20,74,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/20/20,76,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/21/20,75,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/22/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/23/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/24/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/25/20,72,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/26/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/27/20,69,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/28/20,71,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/29/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/30/20,73,,,,
USR0000HMOL,"MOLOAA DAIRY HAWAII, HI US",22.1833,-159.3375,85.3,3/31/20,73,,,,
