STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_mar,county,state,fips
US1HIHI0050,"PAAUILO 2.4 SW, HI US",20.019048,-155.398803,613,3/30/20,,,,,
US1HIHI0050,"PAAUILO 2.4 SW, HI US",20.019048,-155.398803,613,3/31/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/1/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/2/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/3/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/4/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/5/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/6/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/7/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/8/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/9/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/10/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/11/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/12/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/13/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/14/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/15/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/16/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/17/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/18/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/19/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/20/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/21/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/22/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/23/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/24/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/25/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/26/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/27/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/28/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/29/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/30/20,,,,,
US1HIHI0051,"PAHOA 2.7 SSE, HI US",19.465433,-154.927051,259.4,3/31/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/2/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/3/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/4/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/5/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/6/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/7/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/9/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/10/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/23/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/24/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/25/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/26/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/27/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/28/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/30/20,,,,,
USC00511665,"HONAUNAU 27, HI US",19.4174,-155.8805,286.5,3/31/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/1/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/2/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/3/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/4/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/5/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/6/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/7/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/8/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/9/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/10/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/11/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/12/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/13/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/14/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/15/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/16/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/17/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/18/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/19/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/20/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/21/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/22/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/23/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/24/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/25/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/26/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/27/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/28/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/29/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/30/20,,,,,
USC00517724,"PAPAIKOU MAUKA NUMBER 2, HI US",19.7923,-155.1142,207.3,3/31/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/2/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/3/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/4/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/5/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/6/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/9/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/10/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/11/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/12/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/13/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/16/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/17/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/18/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/19/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/20/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/23/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/24/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/25/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/27/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/29/20,,,,,
USC00516198,"MAUNA LOA SLOPE OBS 39, HI US",19.5362,-155.5767,3398.5,3/31/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/1/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/2/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/3/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/4/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/5/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/6/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/9/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/11/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/12/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/13/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/14/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/15/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/16/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/17/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/18/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/19/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/20/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/21/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/24/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/27/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/28/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/29/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/30/20,,,,,
USC00513080,"KAMUELA UPPER 192.7, HI US",20.0319,-155.6669,926.6,3/31/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/2/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/4/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/11/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/12/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/13/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/14/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/15/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/19/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/20/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/21/20,,,,,
USC00516552,"MOUNTAIN VIEW 91, HI US",19.5487,-155.1101,466.3,3/25/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/1/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/2/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/3/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/4/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/5/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/6/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/7/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/8/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/9/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/10/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/11/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/12/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/13/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/14/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/15/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/16/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/17/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/18/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/19/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/20/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/21/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/22/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/23/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/24/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/25/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/26/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/27/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/28/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/29/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/30/20,,,,,
USC00518652,"SOUTH KONA 2 2.32, HI US",19.0826,-155.7532,646.5,3/31/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/2/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/3/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/4/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/5/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/6/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/9/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/10/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/12/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/16/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/19/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/23/20,,,,,
US1HIHI0049,"HOLUALOA 4.7 NW, HI US",19.677292,-155.986992,416.4,3/28/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/1/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/2/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/3/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/4/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/5/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/6/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/7/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/8/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/9/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/10/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/11/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/12/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/13/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/14/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/15/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/16/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/17/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/18/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/19/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/20/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/21/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/22/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/23/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/24/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/25/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/26/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/27/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/28/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/29/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/30/20,,,,,
US1HIHI0006,"KALAOA 1.7 E, HI US",19.723841,-155.992608,304.5,3/31/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/1/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/2/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/3/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/4/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/5/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/6/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/7/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/8/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/9/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/10/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/11/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/12/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/13/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/14/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/15/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/16/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/17/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/18/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/19/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/20/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/21/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/22/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/23/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/24/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/25/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/26/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/27/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/28/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/29/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/30/20,,,,,
US1HIHI0001,"NAALEHU 4.6 WSW, HI US",19.0424,-155.63542,391.4,3/31/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/1/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/2/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/3/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/4/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/5/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/6/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/7/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/8/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/9/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/10/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/11/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/12/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/13/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/14/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/15/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/16/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/17/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/18/20,,,,,
USC00512595,"KAHUNA FALLS 138.2, HI US",19.8583,-155.1608,423.7,3/19/20,,,,,
